1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;1.2414247452839658E-44
4.302289135667855E-4;0.9995697710864333
0.9999999999999958;4.262356195550229E-15
0.0;1.0
1.0;0.0
3.3715832471002005E-16;0.9999999999999997
0.9999999999999898;1.0139752815017929E-14
2.522930108556847E-13;0.9999999999997478
1.0;0.0
0.0;1.0
1.0;0.0
6.461551726276975E-45;1.0
0.9999999999999998;1.700256091391209E-16
1.5991253139460805E-16;0.9999999999999998
0.9999999999999885;1.158390906487981E-14
4.542954781085806E-15;0.9999999999999956
1.0;0.0
0.0;1.0
1.0;0.0
7.476603249880157E-15;0.9999999999999925
0.9999999999999953;4.707393086710466E-15
3.6240340636835614E-15;0.9999999999999964
1.0;1.0475532566195258E-45
3.933751632807604E-44;1.0
0.9999999999999799;2.0129185685579294E-14
1.9205175023087704E-14;0.9999999999999809
1.0;6.019521649942515E-47
3.5888330568208685E-43;1.0
0.9999999999999991;9.32302985332901E-16
9.421957779638287E-16;0.9999999999999991
0.9999999999999838;1.6190123357585746E-14
5.9327225497118065E-15;0.999999999999994
1.0;0.0
2.049576689182436E-44;1.0
0.9999999999999575;4.2548382742009914E-14
6.622779825786663E-15;0.9999999999999933
0.9999999999999989;1.202477215435387E-15
6.238933660053888E-16;0.9999999999999993
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;1.2213029401185109E-43
4.1177847697192026E-45;1.0
0.9999999999999958;4.221420638995822E-15
3.7365976799414206E-16;0.9999999999999997
0.9999999999999938;6.171610630662383E-15
0.0;1.0
1.0;1.670192969868867E-44
6.806984545288513E-47;1.0
1.0;3.84172238053132E-17
5.103911805921009E-16;0.9999999999999994
1.0;1.3166962575709885E-45
0.0;1.0
1.0;1.9852884339855816E-45
5.878084518636096E-47;1.0
0.9999999999999765;2.3581016511747025E-14
2.1031788032976272E-14;0.999999999999979
1.0;3.6879620544460996E-43
1.3267703403162066E-46;1.0
1.0;0.0
0.0;1.0
0.9999999999999898;1.0136981787253572E-14
0.0;1.0
1.0;3.0803735449910274E-44
0.0;1.0
1.0;0.0
0.0;1.0
1.0;2.158495342801525E-43
7.977503792440804E-45;1.0
0.999999999999998;2.095296042141576E-15
2.55986092269325E-15;0.9999999999999973
0.9999999999997597;2.4019172057181566E-13
2.8117096666181063E-14;0.9999999999999718
1.0;4.514725285284522E-44
1.9424440570170517E-43;1.0
1.0;6.198451125153675E-17
0.0;1.0
0.9999999999999859;1.4084627256228964E-14
6.500591829616665E-14;0.9999999999999349
1.0;0.0
1.8712286474196497E-44;1.0
0.9999999999999813;1.8675591344262005E-14
1.0346312234920155E-14;0.9999999999999896
0.9999999999999994;5.028610637957961E-16
5.715637010726709E-16;0.9999999999999993
1.0;4.1275884132583656E-45
5.0105189210935306E-45;1.0
0.9991300009337871;8.699990662128997E-4
2.939563650980371E-4;0.999706043634902
0.9932742878642743;0.0067257121357256625
6.834933025692487E-4;0.9993165066974308
0.9828995632048679;0.017100436795131915
0.017781032085393448;0.9822189679146065
0.9730453187117617;0.026954681288238202
0.03156166002136905;0.9684383399786309
0.9669446248691776;0.03305537513082236
0.04098116358857834;0.9590188364114217
0.9173547100720256;0.0826452899279744
0.08264528975337453;0.9173547102466255
0.9330180886784428;0.06698191132155722
0.06277697599053657;0.9372230240094634
0.9557582017557752;0.04424179824422475
0.044241765713662916;0.9557582342863371
0.9689029315879454;0.031097068412054625
0.031097019700819618;0.9689029802991804
0.9790867934497646;0.020913206550235475
0.020913142335935376;0.9790868576640646
0.9895697088453782;0.010430291154621804
0.011123570346558797;0.9888764296534412
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
1.0;0.0
0.0;1.0
0.9900449185099813;0.009955081490018683
0.011016488011731686;0.9889835119882683
0.9704404449213302;0.029559555078669798
0.03195382586163274;0.9680461741383672
0.9512601281000729;0.048739871899927074
0.05106139390494232;0.9489386060950576
0.9285464096636971;0.07145359033630293
0.07695204279392658;0.9230479572060735
0.89725185581106;0.10274814418894
0.1145142464635214;0.8854857535364786
0.8660655100443646;0.13393448995563542
0.15464706245326268;0.8453529375467373
0.8016600617566252;0.19833993824337473
0.0;1.0
