i0 i1 
0.673469387755102 3.0984708148022944 23
0.6938775510204082 3.1923638697963033 23
0.7142857142857142 3.2862569247903117 23
0.7346938775510203 3.380149979784321 23
0.7551020408163265 3.47404303477833 23
0.7755102040816326 3.567936089772339 23
0.7959183673469387 3.6618291447663474 23
0.8163265306122448 3.7557221997603567 23
0.836734693877551 3.8496152547543656 23
0.8571428571428571 3.9435083097483745 23
0.8775510204081632 4.037401364742384 23
0.8979591836734693 4.131294419736392 23
0.9183673469387754 4.225187474730401 23
0.9387755102040816 4.319080529724411 23
0.9591836734693877 4.4129735847184195 23
0.9795918367346939 4.506866639712428 23
0.9999999999999999 4.600759694706436 23
0.0 0.0 23
0.02040816326530612 0.09395335025128444 23
0.04081632653061224 0.18790670050256889 23
0.061224489795918366 0.28186005075385334 23
0.08163265306122448 0.37581340100513777 23
0.1020408163265306 0.4697667512564222 23
0.12244897959183673 0.5637201015077067 23
0.14285714285714285 0.6576734517589912 23
0.16326530612244897 0.7516268020102755 23
0.18367346938775508 0.84558015226156 23
0.2040816326530612 0.9395335025128444 23
0.22448979591836732 1.0334868527641288 23
0.24489795918367346 1.1274402030154134 23
0.26530612244897955 1.2213935532666977 23
0.2857142857142857 1.3153469035179823 23
0.3061224489795918 1.4093002537692667 23
0.32653061224489793 1.503253604020551 23
0.3469387755102041 1.5972069542718357 23
0.36734693877551017 1.69116030452312 23
0.3877551020408163 1.7851136547744046 23
0.4081632653061224 1.8790670050256888 23
0.42857142857142855 1.9730203552769734 23
0.44897959183673464 2.0669737055282575 23
0.4693877551020408 2.1609270557795424 23
0.4897959183673469 2.2548804060308267 23
0.5102040816326531 2.3488337562821116 23
0.5306122448979591 2.4427871065333955 23
0.5510204081632653 2.53674045678468 23
0.5714285714285714 2.6306938070359647 23
0.5918367346938775 2.724647157287249 23
0.6122448979591836 2.8186005075385334 23
0.6326530612244897 2.912553857789818 23
0.6530612244897959 3.006507208041102 23
0.673469387755102 3.100460558292387 23
0.6938775510204082 3.1944139085436714 23
0.7142857142857142 3.2883672587949553 23
0.7346938775510203 3.38232060904624 23
0.7551020408163265 3.4762739592975245 23
0.7755102040816326 3.5702273095488093 23
0.7959183673469387 3.664180659800093 23
0.8163265306122448 3.7581340100513776 23
0.836734693877551 3.8520873603026624 23
0.8571428571428571 3.946040710553947 23
0.8775510204081632 4.039994060805231 23
0.8979591836734693 4.133947411056515 23
0.9183673469387754 4.2279007613078 23
0.9387755102040816 4.321854111559085 23
0.9591836734693877 4.4158074618103695 23
0.9795918367346939 4.5097608120616535 23
0.9999999999999999 4.603714162312937 23
0.0 0.0 23
0.02040816326530612 0.09401315011815423 23
0.04081632653061224 0.18802630023630845 23
0.061224489795918366 0.28203945035446265 23
0.08163265306122448 0.3760526004726169 23
0.1020408163265306 0.4700657505907711 23
0.12244897959183673 0.5640789007089253 23
0.14285714285714285 0.6580920508270796 23
0.16326530612244897 0.7521052009452338 23
0.18367346938775508 0.846118351063388 23
0.2040816326530612 0.9401315011815422 23
0.22448979591836732 1.0341446512996963 23
0.24489795918367346 1.1281578014178506 23
0.26530612244897955 1.2221709515360049 23
0.2857142857142857 1.316184101654159 23
0.3061224489795918 1.4101972517723131 23
0.32653061224489793 1.5042104018904676 23
0.3469387755102041 1.5982235520086219 23
0.36734693877551017 1.692236702126776 23
0.3877551020408163 1.7862498522449302 23
0.4081632653061224 1.8802630023630844 23
0.42857142857142855 1.9742761524812387 23
0.44897959183673464 2.0682893025993927 23
0.4693877551020408 2.162302452717547 23
0.4897959183673469 2.256315602835701 23
0.5102040816326531 2.350328752953856 23
0.5306122448979591 2.4443419030720097 23
0.5510204081632653 2.538355053190164 23
0.5714285714285714 2.632368203308318 23
0.5918367346938775 2.7263813534264725 23
0.6122448979591836 2.8203945035446263 23
0.6326530612244897 2.9144076536627805 23
0.6530612244897959 3.0084208037809352 23
0.673469387755102 3.1024339538990895 23
0.6938775510204082 3.1964471040172437 23
0.7142857142857142 3.2904602541353976 23
0.7346938775510203 3.384473404253552 23
0.7551020408163265 3.478486554371706 23
0.7755102040816326 3.5724997044898603 23
0.7959183673469387 3.666512854608014 23
0.8163265306122448 3.760526004726169 23
0.836734693877551 3.854539154844323 23
0.8571428571428571 3.9485523049624773 23
0.8775510204081632 4.042565455080632 23
0.8979591836734693 4.136578605198785 23
0.9183673469387754 4.23059175531694 23
0.9387755102040816 4.324604905435094 23
0.9591836734693877 4.418618055553249 23
0.9795918367346939 4.512631205671402 23
0.9999999999999999 4.606644355789556 23
0.0 0.0 22
0.02040816326530612 0.0940724605860122 22
0.04081632653061224 0.1881449211720244 22
0.061224489795918366 0.28221738175803657 22
0.08163265306122448 0.3762898423440488 22
0.1020408163265306 0.4703623029300609 22
0.12244897959183673 0.5644347635160731 22
0.14285714285714285 0.6585072241020854 22
0.16326530612244897 0.7525796846880975 22
0.18367346938775508 0.8466521452741097 22
0.2040816326530612 0.9407246058601219 22
0.22448979591836732 1.0347970664461341 22
0.24489795918367346 1.1288695270321463 22
0.26530612244897955 1.2229419876181584 22
0.2857142857142857 1.3170144482041708 22
0.3061224489795918 1.4110869087901827 22
0.32653061224489793 1.505159369376195 22
0.3469387755102041 1.5992318299622073 22
0.36734693877551017 1.6933042905482194 22
0.3877551020408163 1.7873767511342318 22
0.4081632653061224 1.8814492117202437 22
0.42857142857142855 1.975521672306256 22
0.44897959183673464 2.0695941328922682 22
0.4693877551020408 2.1636665934782804 22
0.4897959183673469 2.2577390540642925 22
0.5102040816326531 2.351811514650305 22
0.5306122448979591 2.445883975236317 22
0.5510204081632653 2.539956435822329 22
0.5714285714285714 2.6340288964083416 22
0.5918367346938775 2.7281013569943537 22
0.6122448979591836 2.8221738175803655 22
0.6326530612244897 2.9162462781663776 22
0.6530612244897959 3.01031873875239 22
0.673469387755102 3.1043911993384024 22
0.6938775510204082 3.1984636599244145 22
0.7142857142857142 3.2925361205104267 22
0.7346938775510203 3.386608581096439 22
0.7551020408163265 3.480681041682451 22
0.7755102040816326 3.5747535022684636 22
0.7959183673469387 3.6688259628544753 22
0.8163265306122448 3.7628984234404874 22
0.836734693877551 3.8569708840264996 22
0.8571428571428571 3.951043344612512 22
0.8775510204081632 4.045115805198525 22
0.8979591836734693 4.1391882657845365 22
0.9183673469387754 4.233260726370548 22
0.9387755102040816 4.327333186956561 22
0.9591836734693877 4.421405647542573 22
0.9795918367346939 4.515478108128585 22
0.9999999999999999 4.609550568714597 22
0.0 0.0 22
0.02040816326530612 0.09413128755148324 22
0.04081632653061224 0.18826257510296648 22
0.061224489795918366 0.28239386265444977 22
0.08163265306122448 0.37652515020593297 22
0.1020408163265306 0.4706564377574162 22
0.12244897959183673 0.5647877253088995 22
0.14285714285714285 0.6589190128603827 22
0.16326530612244897 0.7530503004118659 22
0.18367346938775508 0.8471815879633492 22
0.2040816326530612 0.9413128755148324 22
0.22448979591836732 1.0354441630663156 22
0.24489795918367346 1.129575450617799 22
0.26530612244897955 1.223706738169282 22
0.2857142857142857 1.3178380257207654 22
0.3061224489795918 1.4119693132722486 22
0.32653061224489793 1.5061006008237319 22
0.3469387755102041 1.6002318883752153 22
0.36734693877551017 1.6943631759266984 22
0.3877551020408163 1.7884944634781816 22
0.4081632653061224 1.882625751029665 22
0.42857142857142855 1.9767570385811482 22
0.44897959183673464 2.070888326132631 22
0.4693877551020408 2.1650196136841147 22
0.4897959183673469 2.259150901235598 22
0.5102040816326531 2.353282188787081 22
0.5306122448979591 2.447413476338564 22
0.5510204081632653 2.5415447638900477 22
0.5714285714285714 2.6356760514415307 22
0.5918367346938775 2.729807338993014 22
0.6122448979591836 2.8239386265444972 22
0.6326530612244897 2.9180699140959803 22
0.6530612244897959 3.0122012016474637 22
0.673469387755102 3.1063324891989472 22
0.6938775510204082 3.2004637767504307 22
0.7142857142857142 3.2945950643019133 22
0.7346938775510203 3.3887263518533968 22
0.7551020408163265 3.4828576394048802 22
0.7755102040816326 3.5769889269563633 22
0.7959183673469387 3.6711202145078463 22
0.8163265306122448 3.76525150205933 22
0.836734693877551 3.859382789610813 22
0.8571428571428571 3.9535140771622963 22
0.8775510204081632 4.047645364713779 22
0.8979591836734693 4.141776652265262 22
0.9183673469387754 4.235907939816746 22
0.9387755102040816 4.330039227368229 22
0.9591836734693877 4.424170514919712 22
0.9795918367346939 4.518301802471196 22
0.9999999999999999 4.612433090022678 22
0.0 0.0 22
0.02040816326530612 0.09418963681825969 22
0.04081632653061224 0.18837927363651938 22
0.061224489795918366 0.2825689104547791 22
0.08163265306122448 0.37675854727303876 22
0.1020408163265306 0.47094818409129846 22
0.12244897959183673 0.5651378209095582 22
0.14285714285714285 0.6593274577278179 22
0.16326530612244897 0.7535170945460775 22
0.18367346938775508 0.8477067313643372 22
0.2040816326530612 0.9418963681825969 22
0.22448979591836732 1.0360860050008565 22
0.24489795918367346 1.1302756418191164 22
0.26530612244897955 1.224465278637376 22
0.2857142857142857 1.3186549154556357 22
0.3061224489795918 1.4128445522738953 22
0.32653061224489793 1.507034189092155 22
0.3469387755102041 1.6012238259104148 22
0.36734693877551017 1.6954134627286743 22
0.3877551020408163 1.7896030995469343 22
0.4081632653061224 1.8837927363651938 22
0.42857142857142855 1.9779823731834536 22
0.44897959183673464 2.072172010001713 22
0.4693877551020408 2.166361646819973 22
0.4897959183673469 2.260551283638233 22
0.5102040816326531 2.3547409204564924 22
0.5306122448979591 2.448930557274752 22
0.5510204081632653 2.5431201940930115 22
0.5714285714285714 2.6373098309112715 22
0.5918367346938775 2.7314994677295314 22
0.6122448979591836 2.8256891045477905 22
0.6326530612244897 2.9198787413660505 22
0.6530612244897959 3.01406837818431 22
0.673469387755102 3.10825801500257 22
0.6938775510204082 3.2024476518208296 22
0.7142857142857142 3.296637288639089 22
0.7346938775510203 3.3908269254573487 22
0.7551020408163265 3.4850165622756086 22
0.7755102040816326 3.5792061990938686 22
0.7959183673469387 3.6733958359121277 22
0.8163265306122448 3.7675854727303877 22
0.836734693877551 3.8617751095486472 22
0.8571428571428571 3.955964746366907 22
0.8775510204081632 4.050154383185167 22
0.8979591836734693 4.144344020003426 22
0.9183673469387754 4.238533656821686 22
0.9387755102040816 4.332723293639946 22
0.9591836734693877 4.426912930458205 22
0.9795918367346939 4.521102567276466 22
0.9999999999999999 4.615292204094724 22
0.0 0.0 21
0.02040816326530612 0.0942475140988959 21
0.04081632653061224 0.1884950281977918 21
0.061224489795918366 0.2827425422966877 21
0.08163265306122448 0.3769900563955836 21
0.1020408163265306 0.4712375704944795 21
0.12244897959183673 0.5654850845933754 21
0.14285714285714285 0.6597325986922713 21
0.16326530612244897 0.7539801127911672 21
0.18367346938775508 0.8482276268900631 21
0.2040816326530612 0.942475140988959 21
0.22448979591836732 1.0367226550878548 21
0.24489795918367346 1.1309701691867509 21
0.26530612244897955 1.2252176832856467 21
0.2857142857142857 1.3194651973845426 21
0.3061224489795918 1.4137127114834385 21
0.32653061224489793 1.5079602255823343 21
0.3469387755102041 1.6022077396812304 21
0.36734693877551017 1.6964552537801263 21
0.3877551020408163 1.7907027678790222 21
0.4081632653061224 1.884950281977918 21
0.42857142857142855 1.979197796076814 21
0.44897959183673464 2.0734453101757095 21
0.4693877551020408 2.1676928242746056 21
0.4897959183673469 2.2619403383735017 21
0.5102040816326531 2.356187852472398 21
0.5306122448979591 2.4504353665712935 21
0.5510204081632653 2.544682880670189 21
0.5714285714285714 2.638930394769085 21
0.5918367346938775 2.7331779088679813 21
0.6122448979591836 2.827425422966877 21
0.6326530612244897 2.921672937065773 21
0.6530612244897959 3.0159204511646687 21
0.673469387755102 3.1101679652635648 21
0.6938775510204082 3.204415479362461 21
0.7142857142857142 3.2986629934613565 21
0.7346938775510203 3.3929105075602526 21
0.7551020408163265 3.4871580216591482 21
0.7755102040816326 3.5814055357580443 21
0.7959183673469387 3.67565304985694 21
0.8163265306122448 3.769900563955836 21
0.836734693877551 3.864148078054732 21
0.8571428571428571 3.958395592153628 21
0.8775510204081632 4.052643106252524 21
0.8979591836734693 4.146890620351419 21
0.9183673469387754 4.241138134450315 21
0.9387755102040816 4.335385648549211 21
0.9591836734693877 4.429633162648107 21
0.9795918367346939 4.5238806767470034 21
0.9999999999999999 4.618128190845899 21
0.0 0.0 21
0.02040816326530612 0.09430492501656233 21
0.04081632653061224 0.18860985003312467 21
0.061224489795918366 0.28291477504968704 21
0.08163265306122448 0.37721970006624933 21
0.1020408163265306 0.4715246250828117 21
0.12244897959183673 0.5658295500993741 21
0.14285714285714285 0.6601344751159364 21
0.16326530612244897 0.7544394001324987 21
0.18367346938775508 0.848744325149061 21
0.2040816326530612 0.9430492501656234 21
0.22448979591836732 1.0373541751821855 21
0.24489795918367346 1.1316591001987482 21
0.26530612244897955 1.2259640252153103 21
0.2857142857142857 1.3202689502318727 21
0.3061224489795918 1.414573875248435 21
0.32653061224489793 1.5088788002649973 21
0.3469387755102041 1.6031837252815597 21
0.36734693877551017 1.697488650298122 21
0.3877551020408163 1.7917935753146845 21
0.4081632653061224 1.8860985003312467 21
0.42857142857142855 1.980403425347809 21
0.44897959183673464 2.074708350364371 21
0.4693877551020408 2.1690132753809337 21
0.4897959183673469 2.2633182003974963 21
0.5102040816326531 2.3576231254140585 21
0.5306122448979591 2.4519280504306207 21
0.5510204081632653 2.546232975447183 21
0.5714285714285714 2.6405379004637455 21
0.5918367346938775 2.734842825480308 21
0.6122448979591836 2.82914775049687 21
0.6326530612244897 2.9234526755134325 21
0.6530612244897959 3.0177576005299946 21
0.673469387755102 3.1120625255465573 21
0.6938775510204082 3.2063674505631194 21
0.7142857142857142 3.3006723755796816 21
0.7346938775510203 3.394977300596244 21
0.7551020408163265 3.4892822256128064 21
0.7755102040816326 3.583587150629369 21
0.7959183673469387 3.677892075645931 21
0.8163265306122448 3.7721970006624934 21
0.836734693877551 3.8665019256790556 21
0.8571428571428571 3.960806850695618 21
0.8775510204081632 4.055111775712181 21
0.8979591836734693 4.149416700728742 21
0.9183673469387754 4.243721625745305 21
0.9387755102040816 4.338026550761867 21
0.9591836734693877 4.43233147577843 21
0.9795918367346939 4.526636400794993 21
0.9999999999999999 4.620941325811554 21
0.0 0.0 20
0.02040816326530612 0.09436187510675967 20
0.04081632653061224 0.18872375021351934 20
0.061224489795918366 0.28308562532027903 20
0.08163265306122448 0.3774475004270387 20
0.1020408163265306 0.4718093755337983 20
0.12244897959183673 0.5661712506405581 20
0.14285714285714285 0.6605331257473177 20
0.16326530612244897 0.7548950008540773 20
0.18367346938775508 0.849256875960837 20
0.2040816326530612 0.9436187510675966 20
0.22448979591836732 1.0379806261743563 20
0.24489795918367346 1.1323425012811161 20
0.26530612244897955 1.2267043763878756 20
0.2857142857142857 1.3210662514946354 20
0.3061224489795918 1.4154281266013948 20
0.32653061224489793 1.5097900017081547 20
0.3469387755102041 1.6041518768149146 20
0.36734693877551017 1.698513751921674 20
0.3877551020408163 1.7928756270284338 20
0.4081632653061224 1.8872375021351933 20
0.42857142857142855 1.9815993772419531 20
0.44897959183673464 2.0759612523487125 20
0.4693877551020408 2.1703231274554726 20
0.4897959183673469 2.2646850025622323 20
0.5102040816326531 2.359046877668992 20
0.5306122448979591 2.453408752775751 20
0.5510204081632653 2.547770627882511 20
0.5714285714285714 2.642132502989271 20
0.5918367346938775 2.7364943780960305 20
0.6122448979591836 2.8308562532027897 20
0.6326530612244897 2.9252181283095497 20
0.6530612244897959 3.0195800034163094 20
0.673469387755102 3.113941878523069 20
0.6938775510204082 3.208303753629829 20
0.7142857142857142 3.3026656287365883 20
0.7346938775510203 3.397027503843348 20
0.7551020408163265 3.491389378950108 20
0.7755102040816326 3.5857512540568677 20
0.7959183673469387 3.680113129163627 20
0.8163265306122448 3.7744750042703865 20
0.836734693877551 3.8688368793771466 20
0.8571428571428571 3.9631987544839062 20
0.8775510204081632 4.057560629590666 20
0.8979591836734693 4.151922504697425 20
0.9183673469387754 4.246284379804185 20
0.9387755102040816 4.340646254910945 20
0.9591836734693877 4.435008130017705 20
0.9795918367346939 4.5293700051244645 20
0.9999999999999999 4.623731880231223 20
0.0 0.0 20
0.02040816326530612 0.09441836981899467 20
0.04081632653061224 0.18883673963798933 20
0.061224489795918366 0.283255109456984 20
0.08163265306122448 0.37767347927597866 20
0.1020408163265306 0.4720918490949733 20
0.12244897959183673 0.566510218913968 20
0.14285714285714285 0.6609285887329627 20
0.16326530612244897 0.7553469585519573 20
0.18367346938775508 0.849765328370952 20
0.2040816326530612 0.9441836981899466 20
0.22448979591836732 1.0386020680089414 20
0.24489795918367346 1.133020437827936 20
0.26530612244897955 1.2274388076469307 20
0.2857142857142857 1.3218571774659253 20
0.3061224489795918 1.41627554728492 20
0.32653061224489793 1.5106939171039147 20
0.3469387755102041 1.6051122869229095 20
0.36734693877551017 1.699530656741904 20
0.3877551020408163 1.7939490265608988 20
0.4081632653061224 1.8883673963798933 20
0.42857142857142855 1.9827857661988881 20
0.44897959183673464 2.077204136017883 20
0.4693877551020408 2.1716225058368774 20
0.4897959183673469 2.266040875655872 20
0.5102040816326531 2.360459245474867 20
0.5306122448979591 2.4548776152938614 20
0.5510204081632653 2.549295985112856 20
0.5714285714285714 2.6437143549318507 20
0.5918367346938775 2.738132724750846 20
0.6122448979591836 2.83255109456984 20
0.6326530612244897 2.9269694643888347 20
0.6530612244897959 3.0213878342078293 20
0.673469387755102 3.1158062040268244 20
0.6938775510204082 3.210224573845819 20
0.7142857142857142 3.3046429436648133 20
0.7346938775510203 3.399061313483808 20
0.7551020408163265 3.493479683302803 20
0.7755102040816326 3.5878980531217977 20
0.7959183673469387 3.682316422940792 20
0.8163265306122448 3.7767347927597865 20
0.836734693877551 3.8711531625787816 20
0.8571428571428571 3.9655715323977763 20
0.8775510204081632 4.059989902216771 20
0.8979591836734693 4.154408272035766 20
0.9183673469387754 4.24882664185476 20
0.9387755102040816 4.343245011673755 20
0.9591836734693877 4.43766338149275 20
0.9795918367346939 4.532081751311744 20
0.9999999999999999 4.626500121130738 20
0.0 0.0 20
0.02040816326530612 0.09447441451841794 20
0.04081632653061224 0.18894882903683588 20
0.061224489795918366 0.28342324355525383 20
0.08163265306122448 0.37789765807367176 20
0.1020408163265306 0.47237207259208963 20
0.12244897959183673 0.5668464871105077 20
0.14285714285714285 0.6613209016289255 20
0.16326530612244897 0.7557953161473435 20
0.18367346938775508 0.8502697306657614 20
0.2040816326530612 0.9447441451841793 20
0.22448979591836732 1.0392185597025971 20
0.24489795918367346 1.1336929742210153 20
0.26530612244897955 1.228167388739433 20
0.2857142857142857 1.322641803257851 20
0.3061224489795918 1.4171162177762688 20
0.32653061224489793 1.511590632294687 20
0.3469387755102041 1.606065046813105 20
0.36734693877551017 1.7005394613315228 20
0.3877551020408163 1.7950138758499408 20
0.4081632653061224 1.8894882903683585 20
0.42857142857142855 1.9839627048867767 20
0.44897959183673464 2.0784371194051943 20
0.4693877551020408 2.1729115339236125 20
0.4897959183673469 2.2673859484420307 20
0.5102040816326531 2.3618603629604484 20
0.5306122448979591 2.456334777478866 20
0.5510204081632653 2.550809191997284 20
0.5714285714285714 2.645283606515702 20
0.5918367346938775 2.7397580210341204 20
0.6122448979591836 2.8342324355525377 20
0.6326530612244897 2.928706850070956 20
0.6530612244897959 3.023181264589374 20
0.673469387755102 3.117655679107792 20
0.6938775510204082 3.21213009362621 20
0.7142857142857142 3.3066045081446274 20
0.7346938775510203 3.4010789226630456 20
0.7551020408163265 3.4955533371814638 20
0.7755102040816326 3.5900277516998815 20
0.7959183673469387 3.6845021662182993 20
0.8163265306122448 3.778976580736717 20
0.836734693877551 3.8734509952551353 20
0.8571428571428571 3.9679254097735535 20
0.8775510204081632 4.062399824291972 20
0.8979591836734693 4.1568742388103885 20
0.9183673469387754 4.251348653328807 20
0.9387755102040816 4.345823067847225 20
0.9591836734693877 4.440297482365643 20
0.9795918367346939 4.534771896884061 20
0.9999999999999999 4.629246311402478 20
0.0 0.0 19
0.02040816326530612 0.09453001448742544 19
0.04081632653061224 0.18906002897485089 19
0.061224489795918366 0.28359004346227634 19
0.08163265306122448 0.37812005794970177 19
0.1020408163265306 0.47265007243712714 19
0.12244897959183673 0.5671800869245527 19
0.14285714285714285 0.6617101014119781 19
0.16326530612244897 0.7562401158994035 19
0.18367346938775508 0.8507701303868289 19
0.2040816326530612 0.9453001448742543 19
0.22448979591836732 1.0398301593616797 19
0.24489795918367346 1.1343601738491054 19
0.26530612244897955 1.2288901883365306 19
0.2857142857142857 1.3234202028239561 19
0.3061224489795918 1.4179502173113814 19
0.32653061224489793 1.512480231798807 19
0.3469387755102041 1.6070102462862326 19
0.36734693877551017 1.7015402607736578 19
0.3877551020408163 1.7960702752610833 19
0.4081632653061224 1.8906002897485086 19
0.42857142857142855 1.9851303042359343 19
0.44897959183673464 2.0796603187233593 19
0.4693877551020408 2.174190333210785 19
0.4897959183673469 2.2687203476982107 19
0.5102040816326531 2.363250362185636 19
0.5306122448979591 2.4577803766730613 19
0.5510204081632653 2.5523103911604865 19
0.5714285714285714 2.6468404056479122 19
0.5918367346938775 2.741370420135338 19
0.6122448979591836 2.8359004346227628 19
0.6326530612244897 2.9304304491101885 19
0.6530612244897959 3.024960463597614 19
0.673469387755102 3.1194904780850394 19
0.6938775510204082 3.214020492572465 19
0.7142857142857142 3.30855050705989 19
0.7346938775510203 3.4030805215473157 19
0.7551020408163265 3.4976105360347414 19
0.7755102040816326 3.5921405505221666 19
0.7959183673469387 3.686670565009592 19
0.8163265306122448 3.781200579497017 19
0.836734693877551 3.875730593984443 19
0.8571428571428571 3.9702606084718686 19
0.8775510204081632 4.064790622959294 19
0.8979591836734693 4.159320637446719 19
0.9183673469387754 4.253850651934145 19
0.9387755102040816 4.34838066642157 19
0.9591836734693877 4.442910680908995 19
0.9795918367346939 4.5374406953964215 19
0.9999999999999999 4.631970709883846 19
0.0 0.0 19
0.02040816326530612 0.09458517492722393 19
0.04081632653061224 0.18917034985444786 19
0.061224489795918366 0.2837555247816718 19
0.08163265306122448 0.3783406997088957 19
0.1020408163265306 0.4729258746361197 19
0.12244897959183673 0.5675110495633436 19
0.14285714285714285 0.6620962244905676 19
0.16326530612244897 0.7566813994177914 19
0.18367346938775508 0.8512665743450154 19
0.2040816326530612 0.9458517492722394 19
0.22448979591836732 1.0404369241994633 19
0.24489795918367346 1.1350220991266873 19
0.26530612244897955 1.229607274053911 19
0.2857142857142857 1.3241924489811352 19
0.3061224489795918 1.418777623908359 19
0.32653061224489793 1.513362798835583 19
0.3469387755102041 1.607947973762807 19
0.36734693877551017 1.7025331486900308 19
0.3877551020408163 1.797118323617255 19
0.4081632653061224 1.8917034985444787 19
0.42857142857142855 1.9862886734717027 19
0.44897959183673464 2.0808738483989266 19
0.4693877551020408 2.1754590233261504 19
0.4897959183673469 2.2700441982533746 19
0.5102040816326531 2.3646293731805987 19
0.5306122448979591 2.459214548107822 19
0.5510204081632653 2.553799723035046 19
0.5714285714285714 2.6483848979622704 19
0.5918367346938775 2.7429700728894946 19
0.6122448979591836 2.837555247816718 19
0.6326530612244897 2.932140422743942 19
0.6530612244897959 3.026725597671166 19
0.673469387755102 3.12131077259839 19
0.6938775510204082 3.215895947525614 19
0.7142857142857142 3.3104811224528374 19
0.7346938775510203 3.4050662973800616 19
0.7551020408163265 3.499651472307286 19
0.7755102040816326 3.59423664723451 19
0.7959183673469387 3.6888218221617333 19
0.8163265306122448 3.7834069970889574 19
0.836734693877551 3.8779921720161816 19
0.8571428571428571 3.9725773469434054 19
0.8775510204081632 4.067162521870629 19
0.8979591836734693 4.161747696797853 19
0.9183673469387754 4.2563328717250775 19
0.9387755102040816 4.350918046652301 19
0.9591836734693877 4.445503221579525 19
0.9795918367346939 4.540088396506749 19
0.9999999999999999 4.634673571433972 19
0.0 0.0 19
0.02040816326530612 0.09463990095936174 19
0.04081632653061224 0.18927980191872348 19
0.061224489795918366 0.2839197028780852 19
0.08163265306122448 0.37855960383744697 19
0.1020408163265306 0.47319950479680867 19
0.12244897959183673 0.5678394057561704 19
0.14285714285714285 0.6624793067155322 19
0.16326530612244897 0.7571192076748939 19
0.18367346938775508 0.8517591086342556 19
0.2040816326530612 0.9463990095936173 19
0.22448979591836732 1.0410389105529791 19
0.24489795918367346 1.1356788115123408 19
0.26530612244897955 1.2303187124717025 19
0.2857142857142857 1.3249586134310645 19
0.3061224489795918 1.419598514390426 19
0.32653061224489793 1.5142384153497879 19
0.3469387755102041 1.6088783163091496 19
0.36734693877551017 1.7035182172685113 19
0.3877551020408163 1.7981581182278732 19
