x	y	!out
30.909816872474	29.56481276591	41624
30.911438435681	29.564682523134	41624
30.913415697685	29.564385832449	41624
30.915363269531	29.564280321151	41624
30.917269365391	29.564016931599	41624
30.919323091729	29.563845628177	41624
30.921706061214	29.563794244932	41624
30.923690792421	29.563719695351	41624
30.925494993665	29.563649039303	41624
30.9272630874	29.563579162625	41624
30.929174521589	29.563474443895	41624
30.931343013325	29.563491191206	41624
30.933034564656	29.563295961442	41624
30.934767625807	29.563258595122	41624
30.936394537903	29.563287018545	41624
30.938594802513	29.563176077832	41624
30.940504047345	29.563007914424	41624
30.942154026118	29.562654848683	41624
30.944132195085	29.562389962514	41624
30.945852170575	29.561971906024	41624
30.947758095439	29.561708591328	41624
30.950017413111	29.561215435104	41624
30.952432036653	29.56103641585	41624
30.955631094863	29.560554783725	41624
30.958113509448	29.560247336187	41624
30.960702019549	29.559874122344	41624
30.962246793474	29.559618634557	41624
30.963888878688	29.559043613483	41624
30.965533132313	29.558532046256	41624
30.967142356624	29.558052987955	41624
30.96881164514	29.557223473052	41624
30.969948178953	29.556659383422	41624
30.971507982762	29.55580051384	41624
30.972999954918	29.555070090321	41624
30.974206400441	29.554441047156	41624
30.975520015716	29.553777968973	41624
30.97594437382	29.553514914238	41624
30.858055859605	29.554270203491	41624
30.858914254109	29.555109496673	41624
30.85998823041	29.555912377537	41624
30.861281967163	29.55680582302	41624
30.862425079424	29.557511888393	41624
30.864441963836	29.558421511357	41624
30.867228562949	29.559663969128	41624
30.869392107624	29.560633901397	41624
30.871517526566	29.561541093442	41624
30.873422192121	29.562325953987	41624
30.8757920678	29.56297370965	41624
30.878452943159	29.563678696805	41624
30.881220096774	29.564317837657	41624
30.883767516675	29.564866402184	41624
30.885768117093	29.565267928887	41624
30.888054426626	29.565567995351	41624
30.89015917277	29.565840206194	41624
30.892657935643	29.566008625216	41624
30.894210518733	29.565975129708	41624
30.895799208407	29.565940855234	41624
30.897133027644	29.565848560382	41624
30.89875463294	29.56571829918	41624
30.900194636935	29.565560198955	41624
30.901994633062	29.565362577554	41624
30.903902937964	29.565162624063	41624
30.905491611165	29.5651283568	41624
30.906754261047	29.565069364486	41624
30.908125228058	29.565008036423	41624
30.909816872474	29.56481276591	41624
30.911438435681	29.564682523134	41624
30.913415697685	29.564385832449	41624
30.915363269531	29.564280321151	41624
30.917269365391	29.564016931599	41624
30.919323091729	29.563845628177	41624
30.921706061214	29.563794244932	41624
30.923690792421	29.563719695351	41624
30.925494993665	29.563649039303	41624
30.9272630874	29.563579162625	41624
30.929174521589	29.563474443895	41624
30.931343013325	29.563491191206	41624
30.933034564656	29.563295961442	41624
30.934767625807	29.563258595122	41624
30.936394537903	29.563287018545	41624
30.938594802513	29.563176077832	41624
30.940504047345	29.563007914424	41624
30.942154026118	29.562654848683	41624
30.944132195085	29.562389962514	41624
30.945852170575	29.561971906024	41624
30.947758095439	29.561708591328	41624
30.95002177752	29.561342330723	41624
30.952432036653	29.56103641585	41624
30.955631094863	29.560554783725	41624
30.958113509448	29.560247336187	41624
30.960702019549	29.559874122344	41624
30.962246793474	29.559618634557	41624
30.963888878688	29.559043613483	41624
30.965533132313	29.558532046256	41624
30.967142356624	29.558052987955	41624
30.96881164514	29.557223473052	41624
30.969948178953	29.556659383422	41624
30.971507982762	29.55580051384	41624
30.972999954918	29.555070090321	41624
30.974206400441	29.554441047156	41624
30.975520015716	29.553777968973	41624
30.97594437382	29.553514914238	41624
30.862283597351	29.554306440372	41626
30.863243047034	29.554921165973	41626
30.864720449242	29.555905949968	41626
30.86680742844	29.556750539253	41626
30.868356094724	29.557701979245	41626
30.8696002891	29.558183465245	41626
30.87159379708	29.559474712976	41626
30.873390089801	29.560261933656	41626
30.875004866168	29.561021278125	41626
30.87711777896	29.561547526308	41626
30.87919989124	29.562233238399	41626
30.882006253434	29.562966846995	41626
30.884302999958	29.563584360023	41626
30.885685548422	29.56387217907	41626
30.887216760496	29.56428383353	41626
30.888522901394	29.564446240463	41626
30.890336647267	29.564661220072	41626
30.89160670243	29.564824396844	41626
30.892723863723	29.564736783858	41626
30.894456941898	29.564699410085	41626
30.896662581231	29.564747124262	41626
30.898961660707	29.564348193597	41626
30.900623584147	29.564344115961	41626
30.901808682297	29.564128010858	41626
30.903144587246	29.564099206057	41626
30.90501994226	29.563995254294	41626
30.90674873642	29.563830949708	41626
30.908986203839	29.563750951692	41626
30.911399915727	29.563540129976	41626
30.912694353084	29.563353443246	41626
30.913882610747	29.563232559673	41626
30.915973491657	29.563092220064	41626
30.917486685281	29.562964335999	41626
30.91961365839	29.562823223722	41626
30.922213216066	29.562767189147	41626
30.924631171673	29.562683315885	41626
30.926723101912	29.562574718469	41626
30.929429890206	29.562484622231	41626
30.93195723243	29.562430146588	41626
30.934695790347	29.56221236375	41626
30.936320505914	29.562177345634	41626
30.938120322434	29.56197980286	41626
30.939922300272	29.56184571704	41626
30.941359967343	29.561624236736	41626
30.943660867564	29.561288912116	41626
30.945091979981	29.560877091904	41626
30.946641188503	29.56074846901	41626
30.9483271765	29.560394666925	41626
30.950729761345	29.559866700729	41626
30.953610393617	29.559582428542	41626
30.956162790888	29.559209996398	41626
30.95867686542	29.558774910273	41626
30.960578257165	29.558384773814	41626
30.962660138654	29.557990761429	41626
30.964760509799	29.557088457335	41626
30.966508604854	29.55644770746	41626
30.967924045029	29.555591926292	41626
30.96991595195	29.55469202234	41626
30.971903386559	29.553665270005	41626
30.866869205872	29.554239681631	41628
30.867972056974	29.554819538491	41628
30.869625852066	29.555673433816	41628
30.871396384494	29.556778919732	41628
30.872866634743	29.557541423745	41628
30.874379325361	29.558493585391	41628
30.876030170498	29.559252167448	41628
30.878043138464	29.560034698689	41628
30.87976417884	29.560728203091	41628
30.883011103484	29.561674686523	41628
30.88585148722	29.562344025809	41628
30.887345499835	29.562724736106	41628
30.88938322042	29.563157241683	41628
30.891087557115	29.56334283355	41628
30.892860937198	29.563431650451	41628
30.894194700494	29.563339380088	41628
30.89546368022	29.563470826098	41628
30.897662900526	29.563328140993	41628
30.899533978658	29.563097255294	41628
30.901628061072	29.563052118833	41628
30.90418084601	29.56267951698	41628
30.906318492348	29.56285574785	41628
30.908440128922	29.562555963965	41628
30.910351536607	29.562451256837	41628
30.913231337464	29.562135147063	41628
30.915320035046	29.561931360137	41628
30.9169754701	29.561736913582	41628
30.918744578759	29.561698794158	41628
30.920337465748	29.561791488452	41628
30.921567164362	29.56182849847	41628
30.923729119927	29.56165489778	41628
30.925860351416	29.561640727539	41628
30.927774959206	29.561631224172	41628
30.929179789158	29.56150569623	41628
30.930762974394	29.561312823651	41628
30.93184609978	29.561289486263	41628
30.93375637459	29.561153073518	41628
30.935918288145	29.560979491218	41628
30.93746967767	29.560914316661	41628
30.939336233914	29.560556604282	41628
30.941035286114	29.56058350176	41628
30.943040792728	29.56006406295	41628
30.945270505662	29.559762048718	41628
30.947422543927	29.559302975515	41628
30.949543902982	29.559003313119	41628
30.951014300629	29.558685927095	41628
30.952203509	29.558596828887	41628
30.954324825	29.558297185339	41628
30.955868482956	29.558009984534	41628
30.95733992274	29.55772434385	41628
30.958988572144	29.55733965851	41628
30.960531089815	29.55702075533	41628
30.961568167928	29.556712734634	41628
30.96263365077	29.556181895716	41628
30.963840222876	29.555552797137	41628
30.964659554937	29.55521773309	41628
30.965797184818	29.554685365191	41628
30.966862594084	29.554154558483	41628
30.967997982134	29.553558768877	41628
30.871496160368	29.55433085806	41630
30.873157343027	29.555406930226	41630
30.874747437021	29.556516269606	41630
30.876220881128	29.557373980113	41630
30.877611649521	29.557915813175	41630
30.879812475468	29.558916653792	41630
30.882113254655	29.559661207667	41630
30.884778292491	29.560493178842	41630
30.886710772917	29.561023277832	41630
30.889043605887	29.561640020711	41630
30.891078127412	29.561977322072	41630
30.893431252749	29.562117185626	41630
30.895416982624	29.562074400414	41630
30.89703742192	29.561912448095	41630
30.899994766745	29.561753454509	41630
30.902409477006	29.561574397292	41630
30.904287949227	29.561565685579	41630
30.906849196874	29.561446991459	41630
30.90893895078	29.561274943662	41630
30.911384383207	29.560936456834	41630
30.913190638577	29.560929304664	41630
30.914956504235	29.560796000258	41630
30.917372228692	29.560648700614	41630
30.919575622095	29.560632994879	41630
30.92235559992	29.560573114844	41630
30.92441242843	29.560497058054	41630
30.927481233445	29.560430957451	41630
30.93000416381	29.56024960696	41630
30.932381587912	29.560039643535	41630
30.934690040686	29.559926423531	41630
30.937140733529	29.559746641632	41630
30.939083800315	29.559514296288	41630
30.941456831594	29.559177449683	41630
30.943824400603	29.558681986512	41630
30.946154741699	29.558155591634	41630
30.948491586374	29.557819559025	41630
30.950356898353	29.557430189791	41630
30.952766993051	29.557124346903	41630
30.955319285336	29.556751960719	41630
30.957212962024	29.556139790784	41630
30.959365885716	29.555712531525	41630
30.961036303225	29.554914723939	41630
30.962425561152	29.55434519117	41630
30.963738198153	29.553650339689	41630
30.874740874736	29.554134080461	41632
30.875925464599	29.55499802338	41632
30.877063475518	29.555545314185	41632
30.878209924653	29.556346523444	41632
30.879820452887	29.556978921392	41632
30.881103999351	29.557554812313	41632
30.88245450357	29.557970438182	41632
30.884354996954	29.558628318952	41632
30.885821251367	29.559263765996	41632
30.887898113399	29.559790768706	41632
30.889826370619	29.560193910264	41632
30.891461594645	29.560476307426	41632
30.893890049213	29.5607098536	41632
30.896416219211	29.560623689565	41632
30.898979553002	29.560568485307	41632
30.901791350578	29.560380896728	41632
30.903559342283	29.560311064716	41632
30.906012225252	29.56019472716	41632
30.907961795617	29.560152744083	41632
30.910919044914	29.559993792315	41632
30.91304270178	29.55975752712	41632
30.91549663195	29.559672932687	41632
30.917299633265	29.559570600376	41632
30.920296175496	29.559506079424	41632
30.922322243042	29.55958946923	41632
30.924345088021	29.55957766511	41632
30.926254235216	29.559409544444	41632
30.927919286701	29.559500702114	41632
30.930366728899	29.559225738581	41632
30.933070117226	29.559040526078	41632
30.935049273334	29.558807409324	41632
30.937246116006	29.558601361963	41632
30.939872919604	29.558290814902	41632
30.942026023474	29.557863476766	41632
30.944145172955	29.557500378542	41632
30.946368247806	29.557008060924	41632
30.94931113565	29.556436775934	41632
30.951714639753	29.55594060887	41632
30.954229689958	29.555537297181	41632
30.95655654285	29.554915824665	41632
30.958165728343	29.554436783357	41632
30.960266030168	29.553534509609	41632
30.878315725639	29.554089033497	41634
30.879825266694	29.554945969258	41634
30.881404945629	29.555737852473	41634
30.882980450106	29.556402756913	41634
30.884661128042	29.556970097141	41634
30.886526572802	29.557660495291	41634
30.888966518616	29.558243228064	41634
30.890681298666	29.558746263709	41634
30.89252886204	29.558897063331	41634
30.894085497892	29.558990599872	41634
30.895859816092	29.55911120765	41634
30.898174617763	29.559188417628	41634
30.900049816126	29.559084534442	41634
30.902647057331	29.558965110836	41634
30.904711289704	29.559111223753	41634
30.907122680609	29.558837014981	41634
30.908894900801	29.55889413809	41634
30.911161861431	29.558623046905	41634
30.914122245807	29.558559327363	41634
30.916504994208	29.558508040903	41634
30.918310106633	29.558469187524	41634
30.919864652734	29.558499235781	41634
30.922718886008	29.558501306879	41634
30.925284306575	29.558509592207	41634
30.928024848962	29.55835534374	41634
30.930439381645	29.558176364262	41634
30.932812392707	29.557839526506	41634
30.935300184832	29.557690732626	41634
30.93716989927	29.557428242355	41634
30.938502413197	29.557304317372	41634
30.940333831654	29.556979161405	41634
30.942166318928	29.556685739099	41634
30.944100566215	29.556199642214	41634
30.946321412596	29.55564389704	41634
30.947685616047	29.555392320521	41634
30.949335341223	29.555039365796	41634
30.951167733659	29.554745985008	41634
30.953283446699	29.554287786485	41634
30.955039224849	29.553869084078	41634
30.956214101579	29.553367639596	41634
30.882434174444	29.55409583	41636
30.884157212571	29.55485286296	41636
30.886643681072	29.555752272476	41636
30.889014522335	29.556431806991	41636
30.892321930298	29.557027650346	41636
30.895371396785	29.557470213062	41636
30.898191551551	29.557536578408	41636
30.90227953094	29.557702693876	41636
30.904987147853	29.557644436451	41636
30.909281095446	29.557488534135	41636
30.912854074964	29.557379903295	41636
30.916035297496	29.557438478143	41636
30.919649753788	29.557487725212	41636
30.923372531053	29.557534634851	41636
30.926947681524	29.557489456746	41636
30.930621415826	29.557156389829	41636
30.933529412346	29.556617553356	41636
30.936340979024	29.556430065857	41636
30.939862614005	29.555878062909	41636
30.942162204166	29.555511110237	41636
30.945211171526	29.554874065945	41636
30.947428688265	29.554223173719	41636
30.950332051508	29.553557559329	41636
30.888216368616	29.554162154395	41638
30.890588226321	29.554873445499	41638
30.893534566222	29.555477079482	41638
30.896726241528	29.555853093985	41638
30.899515540374	29.556078947496	41638
30.90219443423	29.556243647646	41638
30.905043185766	29.556087110702	41638
30.907105190752	29.556169795588	41638
30.909016388703	29.556065180277	41638
30.911074124768	29.556020927743	41638
30.913137216245	29.556135338553	41638
30.916102839699	29.556230333283	41638
30.918599167242	29.556335415306	41638
30.920371337798	29.556392560144	41638
30.922685029845	29.556438054326	41638
30.924204505135	29.556500629675	41638
30.925613526136	29.556502073244	41638
30.927381402431	29.556432291755	41638
30.929285042016	29.556105574373	41638
30.931304532012	29.555998634293	41638
30.932556164605	29.555622449452	41638
30.934999097052	29.555220653926	41638
30.936907000849	29.555020876026	41638
30.938598292652	29.554825759876	41638
30.940823474082	29.554396923174	41638
30.942298139862	29.554206474916	41638
30.943304587415	29.554057843729	41638
30.944234478673	29.553783865537	41638
30.945170893333	29.553700240935	41638
30.895005135899	29.554079792638	41640
30.897976962752	29.554365281046	41640
30.900476337118	29.55456563393	41640
30.90311693529	29.554667668255	41640
30.906586775375	29.554720114306	41640
30.909444002329	29.554817479531	41640
30.912044263065	29.554793338734	41640
30.914576614393	29.554897678038	41640
30.917073952684	29.555034519142	41640
30.919824008822	29.55516591985	41640
30.921673726007	29.555380179712	41640
30.923769701638	29.55539861757	41640
30.925505755128	29.555456545963	41640
30.927234262784	29.555292366799	41640
30.928962762874	29.555128190948	41640
30.930941795435	29.55489512828	41640
30.932012905928	29.554522833529	41640
30.933738128612	29.554263487758	41640
30.935320022449	29.554038978958	41640
30.937149182012	29.553650408754	41640
30.917501387254	29.553786896781	41642
30.919788542154	29.554118794726	41642
30.921742222109	29.55420381882	41642
30.923915739916	29.554379373651	41642
30.925936249802	29.55430418865	41642
30.927955678281	29.554197275501	41642
30.92921268936	29.553979743903	41642
30.93104512221	29.553686345422	41642
30.849470539615	29.561285244736	41616
30.850764218949	29.562178715355	41616
30.852093004839	29.563039643235	41616
30.853897423991	29.56408091886	41616
30.855523460094	29.565189551277	41616
30.858018191204	29.566342956124	41616
30.860098133004	29.566965215274	41616
30.861919114226	29.56740243836	41616
30.863264467645	29.567659311311	41616
30.864903916119	29.568068665364	41616
30.866615604952	29.568476449582	41616
30.868905048382	29.568871748789	41616
30.871232730866	29.569329738613	41616
30.874062826538	29.569681566138	41616
30.87594887882	29.569894946998	41616
30.87804949768	29.570040158417	41616
30.879792198099	29.570288386323	41616
30.881455322239	29.570315984614	41616
30.883014340139	29.570472881479	41616
30.884530927543	29.570440116388	41616
30.886778150961	29.570645661497	41616
30.888695120641	29.570699527279	41616
30.891547766453	29.570637890208	41616
30.894511922563	29.570669124184	41616
30.896389616551	29.570628551602	41616
30.898734608107	29.570514363428	41616
30.901799653681	29.570321102369	41616
30.904101060998	29.569985555759	41616
30.906657343402	29.56970802749	41616
30.908961912282	29.569467701512	41616
30.911335474105	29.56913062265	41616
30.914075455245	29.568944418325	41616
30.91648830153	29.568701773988	41616
30.91771169964	29.568548332838	41616
30.919693369127	29.568378518916	41616
30.921173814184	29.568346548448	41616
30.922648879001	29.568155925503	41616
30.925102089814	29.568039444427	41616
30.927808052939	29.567917507867	41616
30.930078551547	29.567741472531	41616
30.931957256992	29.56773265872	41616
30.933581043053	29.567665845957	41616
30.937915106619	29.567604014156	41616
30.94037046283	29.567550997003	41616
30.942788623817	29.567467033831	41616
30.946238673142	29.566916314109	41616
30.948396424063	29.56661574786	41616
30.950515865959	29.566252521626	41616
30.952603546982	29.566016978162	41616
30.954006269291	29.56582796977	41616
30.956058913413	29.565624938553	41616
30.958042618306	29.565518636704	41616
30.959664151424	29.5653884071	41616
30.961067939948	29.565231133507	41616
30.962507829263	29.565073083485	41616
30.963771572099	29.565045814265	41616
30.965826368613	29.564906243908	41616
30.967551794609	29.564646809133	41616
30.969163380121	29.564231120283	41616
30.970639337635	29.564072308099	41616
30.972026530048	29.563439276437	41616
30.973278100571	29.563063118767	41616
30.974916875788	29.56239294204	41616
30.976626719237	29.561689507044	41616
30.978294885694	29.560828281788	41616
30.980365686387	29.560117104677	41616
30.982321475473	29.559217984615	41616
30.983744536852	29.558584278009	41616
30.984843753057	29.557989295938	41616
30.985946279575	29.557489469381	41616
30.986782737143	29.556614509252	41616
30.987830218898	29.555576325764	41616
30.98887927786	29.553554230981	41616
30.849477249187	29.564811598025	41614
30.850914389725	29.565670173732	41614
30.852681720196	29.566680456699	41614
30.854697706886	29.567558271102	41614
30.856744663507	29.56827654743	41614
30.859223927438	29.568953699995	41614
30.860901571379	29.569425763745	41614
30.862936156432	29.569763037295	41614
30.865481514662	29.570248101246	41614
30.868059890268	29.570637133925	41614
30.871178898136	29.570982703669	41614
30.874518806859	29.571450540354	41614
30.879155582277	29.57179502993	41614
30.881647171752	29.571741178355	41614
30.88179477283	29.571833277355	41614
30.881942374382	29.571925376149	41614
30.883819045327	29.571853049867	41614
30.886928739149	29.571912883011	41614
30.888591921771	29.5719404557	41614
30.890434600849	29.571932385738	41614
30.892168951192	29.571926656605	41614
30.893937293046	29.571856671308	41614
30.895747049724	29.571944591041	41614
30.89765452191	29.571712800531	41614
30.899748912896	29.571667528986	41614
30.902953132506	29.571312443581	41614
30.905688959445	29.570999251614	41614
30.90738185191	29.5708356363	41614
30.909540956457	29.570566679031	41614
30.911627825452	29.570299289492	41614
30.913899510217	29.570154936448	41614
30.916203006911	29.569882878284	41614
30.91821975984	29.569680531741	41614
30.92167548848	29.569288333568	41614
30.924088331061	29.569045690852	41614
30.925788682068	29.569104221308	41614
30.927875448856	29.568836876512	41614
30.929501425083	29.568833508074	41614
30.931631846042	29.568787491102	41614
30.933006144942	29.568821309108	41614
30.936254859715	29.568719384922	41614
30.938131435408	29.568647100339	41614
30.939327367319	29.568748268106	41614
30.940770637745	29.568685342605	41614
30.942753365624	29.568547266908	41614
30.944914454483	29.56834184408	41614
30.94732502343	29.56803579358	41614
30.94916110813	29.567837401098	41614
30.950958891412	29.567576345302	41614
30.953115557537	29.567244052388	41614
30.954591618145	29.567085195073	41614
30.956535981768	29.566884483568	41614
30.958844701026	29.566771146905	41614
30.960898466044	29.56659982655	41614
30.962523319937	29.56656474788	41614
30.964973158901	29.566353138228	41614
30.966452477328	29.566289459407	41614
30.967784061139	29.566133740044	41614
30.96921845445	29.565817088225	41614
30.970267775773	29.565857924941	41614
30.971373877156	29.565453138085	41614
30.97305767678	29.56503589089	41614
30.974266544195	29.564470190607	41614
30.975765345015	29.563929987043	41614
30.977764073644	29.563220306092	41614
30.979613904732	29.562386892136	41614
30.981866381976	29.561703521106	41614
30.983218410198	29.561103057414	41614
30.984931455426	29.560494825445	41614
30.986502272486	29.55995315016	41614
30.987529282125	29.559359723129	41614
30.988489625085	29.558926433726	41614
30.989390485572	29.557827923863	41614
30.990238029869	29.557270125863	41614
30.991161568794	29.555790296794	41614
30.991784660878	29.555015181861	41614
30.992217204577	29.553958532216	41614
30.992385448865	29.55360579986	41614
30.849514872258	29.568178437944	41612
30.851823869876	29.56917700649	41612
30.854747835501	29.570194028081	41612
30.857079595417	29.570779039154	41612
30.859628062539	29.571359346796	41612
30.862243589329	29.571779344772	41612
30.864678608422	29.572203226533	41612
30.866851484784	29.572346860612	41612
30.869244177598	29.572581034795	41612
30.872613975338	29.57285760504	41612
30.875767148709	29.573138842451	41612
30.878988373204	29.573291537724	41612
30.882166134031	29.573222821776	41612
30.884515454056	29.573235544955	41612
30.88736821973	29.573173855412	41612
30.888707497513	29.573240178755	41612
30.892211325522	29.573196168658	41612
30.895893589899	29.573084778427	41612
30.898777156538	29.572863624776	41612
30.90141006044	29.572711414969	41612
30.904503867494	29.572295179514	41612
30.90702414028	29.572018387763	41612
